Point ID,vtkOriginalPointIds,Points_0,Points_1,Points_2,Points_Magnitude
1147,49576,-10.5296,-41.8103,237.033,240.923
1148,49577,-9.80615,-42.453,237.214,241.182
1149,49578,-7.17989,-43.4902,237.943,241.992
1150,49579,-8.2162,-43.4907,237.584,241.671
1151,49580,-7.68494,-42.4015,238.061,241.93
1152,49581,-8.73036,-42.3884,237.676,241.584
1153,49582,-6.14153,-43.4898,238.253,242.267
1154,49583,-4.94221,-43.0357,238.696,242.595
1155,49584,-5.52388,-42.3368,238.725,242.513
1156,49585,-6.63658,-42.3954,238.404,242.235
1157,49586,-4.09404,-42.2947,239.074,242.821
1158,49587,-3.9408,-43.4285,238.804,242.753
1159,49588,-2.53293,-43.5368,239.025,242.971
1160,49589,7.58057,-43.427,238.6,242.639
1161,49590,8.24409,-42.653,238.664,242.586
1162,49591,9.19015,-42.2602,238.484,242.373
1163,49592,11.5096,-43.2689,237.234,241.422
1164,49593,10.2297,-43.3926,237.747,241.891
1165,49594,11.2503,-42.3074,237.677,241.675
1166,49595,10.2291,-42.318,238.099,242.046
1167,49596,12.2791,-42.2994,237.19,241.245
1168,49597,-10.9445,-40.9151,237.024,240.778
1169,49598,-9.74857,-41.3014,237.499,241.26
1170,49599,-10.8607,-39.3432,237.323,240.807
1171,49600,-10.2825,-40.2463,237.461,241.067
1172,49601,-9.03501,-40.3215,237.988,241.549
1173,49602,-7.12441,-41.3127,238.493,242.15
1174,49603,-7.91243,-41.3161,238.224,241.91
1175,49604,-8.70914,-41.3184,237.925,241.643
1176,49605,-7.59743,-40.2158,238.548,242.034
1177,49606,-8.53735,-39.3682,238.332,241.712
1178,49607,-6.56301,-40.2089,238.883,242.332
1179,49608,-6.07104,-41.2788,238.817,242.434
1180,49609,9.04295,-41.3091,238.784,242.499
1181,49610,10.0687,-40.5932,238.611,242.249
1182,49611,10.1884,-39.6422,238.765,242.248
1183,49612,11.2208,-40.204,238.254,241.883
1184,49613,10.2777,-41.3556,238.347,242.126
1185,49614,11.2701,-41.2566,237.973,241.785
1186,49615,12.5548,-41.2432,237.373,241.256
1187,49616,13.2963,-40.1979,237.265,241.013
1188,49617,12.3178,-40.2055,237.761,241.451
1189,49618,-9.76136,-39.1863,237.847,241.251
1190,49619,-9.75927,-38.1357,237.944,241.179
1191,49620,-10.8786,-37.9789,237.438,240.702
1192,49621,-7.57344,-37.6037,238.842,241.903
1193,49622,-7.77244,-38.5846,238.704,241.928
1194,49623,-7.0937,-39.1879,238.872,242.169
1195,49624,-8.74304,-38.0904,238.373,241.555
1196,49625,11.8468,-38.1071,238.354,241.671
1197,49626,10.9866,-38.0677,238.708,241.974
1198,49627,11.2385,-39.1719,238.449,241.906
1199,49628,10.3147,-38.6267,238.885,242.208
1200,49629,13.4561,-39.0272,237.434,240.996
1201,49630,12.3385,-39.1563,237.972,241.488
1202,49631,13.8156,-37.554,237.467,240.815
1203,49632,12.8482,-38.0874,237.899,241.271
1204,49633,14.2924,-38.5487,237.043,240.582
1205,49634,-9.30732,-37.0824,238.177,241.226
1206,49635,-10.3259,-37.0887,237.729,240.826
1207,49636,-9.3136,-35.4723,238.156,240.964
1208,49637,-9.60117,-36.2894,238.053,240.994
1209,49638,-10.3837,-35.4818,237.677,240.535
1210,49640,-7.24256,-35.4916,238.977,241.706
1211,49641,-7.5652,-36.556,238.872,241.771
1212,49642,-8.44094,-36.7986,238.535,241.504
1213,49643,-8.34006,-35.4621,238.559,241.325
1214,49644,11.6235,-37.1051,238.55,241.698
1215,49645,11.3945,-36.0598,238.706,241.683
1216,49646,12.3096,-36.0923,238.319,241.351
1217,49647,13.3195,-35.9915,237.851,240.927
1218,49648,12.8347,-37.0391,238.019,241.226
1219,49649,13.9062,-36.5896,237.507,240.711
1220,49650,14.7659,-36.5038,236.999,240.248
1221,49651,14.268,-35.2294,237.35,240.374
1222,49652,15.1129,-35.2281,236.83,239.912
1223,49655,-9.77352,-33.3609,237.789,240.317
1224,49656,-10.1512,-34.4207,237.724,240.417
1225,49657,-9.32027,-34.4096,238.097,240.751
1226,49658,-7.08511,-34.3894,238.978,241.543
1227,49659,-8.22617,-34.4318,238.553,241.165
1228,49660,-7.69547,-33.3742,238.659,241.104
1229,49661,-8.7897,-33.3328,238.218,240.699
1230,49662,-6.78548,-33.2982,238.976,241.38
1231,49663,13.1782,-33.8725,237.915,240.675
1232,49664,13.3131,-34.9529,237.871,240.794
1233,49665,12.5094,-34.7022,238.253,241.091
1234,49666,11.7421,-35.0096,238.587,241.428
1235,49667,11.9163,-33.9776,238.496,241.198
1236,49668,15.138,-33.8344,236.788,239.672
1237,49669,14.2321,-33.9382,237.342,240.179
1238,49670,-9.50623,-32.2834,237.738,240.108
1239,49671,-9.26055,-30.9867,237.58,239.771
1240,49672,-7.11853,-32.315,238.715,240.998
1241,49673,-8.23974,-32.2695,238.282,240.598
1242,49674,-6.96014,-31.3174,238.588,240.735
1243,49675,-8.24764,-31.1968,238.068,240.245
1244,49676,-6.10191,-32.0505,239.016,241.233
1245,49677,11.6644,-31.2938,238.282,240.611
1246,49678,11.238,-32.2166,238.6,241.027
1247,49679,10.5982,-31.3908,238.705,240.994
1248,49680,11.2256,-33.3493,238.736,241.316
1249,49681,11.9237,-32.6834,238.383,240.908
1250,49682,12.7979,-32.8657,238.012,240.611
1251,49683,13.7515,-32.8587,237.526,240.182
1252,49684,12.7723,-31.83,237.887,240.346
1253,49685,13.5171,-31.8626,237.521,240.03
1254,49686,14.1841,-31.7968,237.137,239.679
1255,49687,14.6417,-32.4304,236.958,239.615
1256,49688,14.7872,-33.0242,236.939,239.686
1257,49689,-7.42593,-30.5431,238.241,240.306
1258,49690,-8.43308,-29.7643,237.621,239.626
1259,49691,-7.1484,-29.6126,238.097,240.037
1260,49692,-5.10773,-29.6826,238.804,240.696
1261,49693,-5.97469,-30.6425,238.776,240.808
1262,49694,-6.06922,-29.6287,238.485,240.395
1263,49695,11.2744,-29.2097,237.941,239.992
1264,49696,11.2459,-30.2864,238.237,240.418
1265,49697,9.39179,-29.5496,238.686,240.691
1266,49698,10.4354,-29.2346,238.262,240.275
1267,49699,10.2871,-30.1989,238.567,240.69
1268,49700,13.5249,-30.8098,237.318,239.692
1269,49701,12.7826,-30.7953,237.688,240.016
1270,49702,13.307,-29.7457,237.17,239.398
1271,49703,12.1881,-30.1886,237.822,240.04
1272,49704,12.2726,-29.2334,237.524,239.631
1273,49705,14.1356,-30.8979,236.994,239.417
1274,49706,-8.26701,-28.5269,237.3,239.152
1275,49707,-7.24213,-27.9264,237.511,239.257
1276,49708,-7.06233,-28.6376,237.826,239.648
1277,49709,-5.0718,-28.5087,238.468,240.219
1278,49710,-5.96901,-28.6632,238.229,240.021
1279,49711,-6.15025,-27.9469,237.927,239.641
1280,49712,-4.98409,-27.5382,238.159,239.798
1281,49713,-5.99145,-26.8231,237.549,239.133
1282,49714,-3.26015,-28.1765,238.818,240.496
1283,49715,-4.30939,-28.8476,238.787,240.562
1284,49716,-2.83347,-27.1125,238.527,240.08
1285,49717,-3.95428,-27.1837,238.301,239.879
1286,49718,9.70174,-27.6531,237.983,239.781
1287,49719,8.75556,-27.5987,238.248,240.001
1288,49720,9.68568,-28.5737,238.309,240.211
1289,49721,8.74291,-28.5041,238.562,240.418
1290,49722,7.75473,-27.0489,238.3,239.955
1291,49723,7.66273,-28.1428,238.713,240.488
1292,49724,10.7295,-28.1725,237.813,239.717
1293,49725,11.7444,-28.1931,237.414,239.371
1294,49726,10.7057,-27.1515,237.433,239.22
1295,49727,11.7357,-27.3109,237.076,238.932
1296,49728,12.6117,-27.9863,236.94,238.92
1297,49729,-4.89772,-25.5416,237.318,238.739
1298,49730,-4.9927,-26.486,237.734,239.257
1299,49731,-2.84509,-25.9985,238.063,239.495
1300,49732,-3.90563,-25.9718,237.803,239.249
1301,49733,-2.86226,-24.7701,237.464,238.77
1302,49734,-3.90098,-24.9793,237.319,238.662
1303,49735,-0.68567,-26.5658,238.69,240.165
1304,49736,-1.68859,-26.9172,238.675,240.194
1305,49737,-0.763337,-25.519,238.213,239.577
1306,49738,-1.82025,-25.9456,238.242,239.658
1307,49739,-1.79727,-24.9585,237.774,239.087
1308,49740,0.304222,-25.0339,238.097,239.41
1309,49741,0.295393,-26.0514,238.577,239.995
1310,49742,1.34372,-25.1332,238.209,239.535
1311,49743,1.35234,-26.2903,238.739,240.186
1312,49744,2.38666,-25.1106,238.205,239.537
1313,49745,3.41763,-25.0353,238.124,239.461
1314,49746,3.45517,-25.9958,238.565,240.002
1315,49747,2.38202,-26.2317,238.716,240.164
1316,49748,4.45872,-25.573,238.289,239.699
1317,49749,5.48973,-25.6821,238.194,239.637
1318,49750,4.57601,-26.5219,238.685,240.197
1319,49751,6.54126,-25.5446,237.938,239.395
1320,49752,6.43255,-26.4805,238.364,239.916
1321,49753,7.55021,-25.1195,237.508,238.952
1322,49754,7.61896,-26.0911,237.94,239.488
1323,49755,7.07775,-27.2965,238.547,240.208
1324,49756,5.71274,-27.1014,238.737,240.339
1325,49757,8.67488,-26.6172,237.888,239.529
1326,49758,9.59508,-26.7221,237.651,239.341
1327,49759,8.57586,-25.3949,237.373,238.881
1328,49760,9.70347,-25.1467,236.889,238.417
1329,49761,9.16144,-25.8449,237.408,238.986
1330,49762,10.178,-26.1543,237.202,238.856
1331,49763,-1.88702,-23.9163,237.196,238.406
1332,49764,-0.7523,-23.6505,237.227,238.404
1333,49765,-0.748948,-24.4311,237.667,238.921
1334,49766,1.34394,-23.951,237.588,238.796
1335,49767,0.297314,-23.9253,237.507,238.709
1336,49768,0.822346,-23.1082,237.058,238.183
1337,49769,3.4417,-23.9856,237.573,238.805
1338,49770,2.39053,-23.9663,237.605,238.823
1339,49771,3.39339,-22.9947,236.982,238.119
1340,49772,2.38667,-23.0152,237.038,238.164
1341,49773,5.49224,-24.4904,237.613,238.935
1342,49774,4.48377,-24.4881,237.755,239.055
1343,49775,4.74899,-23.7343,237.311,238.542
1344,49776,4.22046,-23.0072,236.924,238.076
1345,49777,6.01457,-23.4716,236.942,238.177
1346,49778,7.68848,-24.2632,237.023,238.386
1347,49779,6.5413,-24.4915,237.415,238.765
1348,49780,2.46595,-44.5247,238.953,243.078
1349,49781,1.82501,-43.9983,239.168,243.188
1350,49782,4.01483,-43.9235,239.073,243.107
1351,49783,-2.88897,-42.4894,239.26,243.02
1352,49784,-1.75267,-42.5344,239.42,243.175
1353,49785,-0.737402,-42.3621,239.573,243.291
1354,49786,-0.389802,-43.3808,239.322,243.222
1355,49787,0.823066,-43.4053,239.369,243.274
1356,49788,1.34917,-42.3176,239.674,243.385
1357,49789,0.302495,-42.3403,239.647,243.359
1358,49790,3.10529,-43.2501,239.366,243.262
1359,49791,2.14048,-42.8578,239.522,243.336
1360,49792,2.56285,-41.8488,239.767,243.405
1361,49793,5.5372,-43.3886,239.059,243.028
1362,49794,4.64841,-43.1562,239.266,243.172
1363,49795,5.56271,-42.3248,239.363,243.14
1364,49796,4.14403,-42.2749,239.558,243.294
1365,49797,6.72487,-42.8786,238.983,242.893
1366,49798,7.70273,-41.8395,239.033,242.789
1367,49799,6.60782,-41.8025,239.3,243.014
1368,49800,-5.00568,-41.2226,239.108,242.687
1369,49801,-5.49068,-40.1903,239.187,242.602
1370,49802,-4.2583,-40.2656,239.474,242.873
1371,49803,-3.9182,-41.2817,239.343,242.909
1372,49804,-3.35752,-39.6539,239.772,243.052
1373,49805,-2.85283,-41.0204,239.606,243.109
1374,49806,-0.73965,-41.2675,239.835,243.36
1375,49807,-1.78594,-41.0227,239.772,243.262
1376,49808,-1.24683,-39.6643,240.105,243.362
1377,49809,-0.644886,-40.2854,240.051,243.409
1378,49810,-2.2889,-39.6652,239.963,243.23
1379,49811,1.35052,-41.2651,239.931,243.457
1380,49812,0.305571,-41.2685,239.905,243.429
1381,49813,1.34763,-40.2063,240.155,243.501
1382,49814,0.30581,-40.204,240.13,243.472
1383,49815,3.46332,-41.2802,239.854,243.405
1384,49816,2.40564,-40.7529,240.026,243.473
1385,49817,3.46341,-40.2298,240.076,243.448
1386,49818,2.40303,-39.6915,240.226,243.495
1387,49819,5.56606,-41.2825,239.627,243.221
1388,49820,4.52426,-41.2852,239.769,243.339
1389,49821,5.5778,-40.2373,239.849,243.265
1390,49822,4.53346,-39.9781,240.036,243.384
1391,49823,7.66036,-40.7543,239.309,242.875
1392,49824,6.62044,-40.7579,239.548,243.081
1393,49825,7.66117,-39.7022,239.519,242.908
1394,49826,6.62663,-39.7041,239.753,243.108
1395,49827,9.35822,-39.9355,238.991,242.485
1396,49828,8.55422,-40.4669,239.128,242.679
1397,49829,-6.54289,-38.1123,239.157,242.263
1398,49830,-6.11387,-39.2543,239.164,242.441
1399,49831,-4.92003,-38.1108,239.61,242.671
1400,49832,-5.56236,-37.4999,239.486,242.468
1401,49833,-5.49022,-38.8941,239.38,242.581
1402,49834,-2.81106,-38.6042,240.024,243.125
1403,49835,-4.40311,-39.1495,239.617,242.834
1404,49836,-2.81038,-37.5677,240.12,243.058
1405,49837,-3.73264,-38.3527,239.864,242.94
1406,49838,-4.12621,-37.316,239.858,242.778
1407,49839,-1.61657,-38.6586,240.207,243.303
1408,49840,-0.738686,-38.0885,240.366,243.366
1409,49841,-1.77267,-37.5667,240.292,243.217
1410,49842,1.34787,-39.1506,240.329,243.501
1411,49843,0.0397122,-39.0329,240.311,243.461
1412,49844,1.18769,-38.1496,240.446,243.456
1413,49845,0.292631,-37.5677,240.475,243.392
1414,49846,3.46433,-39.1691,240.247,243.443
1415,49847,2.39881,-38.631,240.372,243.468
1416,49848,3.45913,-38.106,240.365,243.391
1417,49849,2.39766,-37.5777,240.468,243.398
1418,49850,5.58604,-39.1773,240.023,243.264
1419,49851,4.5267,-38.647,240.225,243.355
1420,49852,5.58252,-38.1186,240.145,243.216
1421,49853,4.51517,-37.586,240.321,243.285
1422,49854,7.65433,-38.6427,239.679,242.895
1423,49855,6.62632,-38.6457,239.906,243.089
1424,49856,7.6488,-37.5891,239.794,242.842
1425,49857,6.62497,-37.5947,240.013,243.03
1426,49858,8.69068,-39.1725,239.328,242.668
1427,49859,9.57515,-38.6627,239.131,242.425
1428,49860,9.77632,-37.6113,239.188,242.324
1429,49861,8.682,-38.1088,239.471,242.64
1430,49862,-4.94818,-36.5321,239.689,242.507
1431,49863,-6.82076,-36.8077,239.129,242.042
1432,49864,-6.10955,-36.9767,239.351,242.267
1433,49865,-4.69357,-35.4736,239.749,242.405
1434,49866,-6.02859,-36.0127,239.388,242.157
1435,49867,-3.50355,-36.4764,240.03,242.811
1436,49868,-3.09388,-35.4756,240.118,242.744
1437,49869,-0.740153,-36.7826,240.453,243.251
1438,49870,-2.04031,-36.5252,240.304,243.072
1439,49871,-0.743778,-35.2172,240.465,243.031
1440,49872,-1.78384,-35.4776,240.347,242.958
1441,49873,1.34201,-37.0472,240.522,243.363
1442,49874,0.29236,-36.523,240.525,243.282
1443,49875,1.33869,-35.999,240.554,243.236
1444,49876,0.290479,-35.4751,240.535,243.137
1445,49877,3.45823,-37.0534,240.441,243.304
1446,49878,2.39884,-36.5239,240.523,243.292
1447,49879,3.46,-36.0034,240.478,243.182
1448,49880,2.39498,-35.4742,240.537,243.151
1449,49881,5.57857,-36.8008,240.238,243.104
1450,49882,4.51198,-36.5326,240.376,243.178
1451,49883,5.5738,-35.4868,240.264,242.934
1452,49884,4.50225,-35.486,240.391,243.038
1453,49885,7.65756,-36.5447,239.861,242.75
1454,49886,6.62407,-36.5435,240.076,242.932
1455,49887,7.65996,-35.4877,239.887,242.619
1456,49888,6.62164,-35.4873,240.098,242.797
1457,49889,8.68308,-37.0626,239.567,242.572
1458,49890,9.97807,-36.5244,239.202,242.18
1459,49891,9.62614,-35.9178,239.343,242.214
1460,49892,8.68667,-35.7484,239.625,242.433
1461,49893,10.6373,-37.0315,238.939,242.026
1462,49894,10.7422,-35.4771,238.972,241.83
1463,49895,-5.98698,-33.7247,239.284,241.723
1464,49896,-5.04833,-33.3401,239.511,241.873
1465,49897,-6.0381,-34.9453,239.356,241.969
1466,49898,-4.96547,-34.4085,239.627,242.136
1467,49899,-2.84294,-34.422,240.124,242.595
1468,49900,-3.89907,-34.4114,239.893,242.38
1469,49901,-2.84641,-33.3622,240.036,242.36
1470,49902,-3.91047,-33.1095,239.774,242.081
1471,49903,-1.79575,-34.4232,240.307,242.767
1472,49904,-0.754978,-33.8983,240.406,242.785
1473,49905,-1.80251,-33.3546,240.222,242.533
1474,49906,1.33618,-34.9484,240.548,243.077
1475,49907,0.28795,-34.4258,240.509,242.96
1476,49908,1.33462,-33.6136,240.489,242.83
1477,49909,0.29096,-33.3518,240.437,242.739
1478,49910,3.4545,-34.9513,240.474,243.026
1479,49911,2.39211,-34.422,240.515,242.978
1480,49912,3.45237,-33.3608,240.394,242.723
1481,49913,3.45168,-34.1588,240.448,242.887
1482,49914,2.38862,-33.3563,240.45,242.765
1483,49915,5.58013,-34.4325,240.239,242.758
1484,49916,4.49201,-34.166,240.356,242.814
1485,49917,5.58009,-33.3589,240.173,242.542
1486,49918,7.61955,-34.2769,239.874,242.431
1487,49919,6.62108,-34.4328,240.08,242.627
1488,49920,6.62692,-33.3652,240.012,242.411
1489,49921,9.71689,-34.9622,239.327,242.063
1490,49922,8.69418,-34.4342,239.618,242.236
1491,49923,9.72829,-33.9141,239.309,241.895
1492,49924,9.20173,-33.1163,239.395,241.85
1493,49925,8.1867,-33.3735,239.692,242.143
1494,49926,10.7422,-34.4376,238.971,241.679
1495,49927,10.3175,-33.2916,239.063,241.591
1496,49928,-5.07559,-32.3015,239.367,241.59
1497,49929,-5.05935,-31.1999,239.177,241.257
1498,49930,-2.84347,-32.3086,239.902,242.085
1499,49931,-2.84116,-31.249,239.718,241.762
1500,49932,-3.91026,-31.7711,239.582,241.712
1501,49933,-0.751247,-32.8279,240.298,242.531
1502,49934,-1.7963,-32.3051,240.089,242.259
1503,49935,-0.747436,-31.7804,240.143,242.238
1504,49936,-1.73817,-31.0941,239.882,241.895
1505,49937,1.3384,-32.0421,240.306,242.437
1506,49938,0.292583,-32.3056,240.311,242.473
1507,49939,0.298297,-31.2579,240.139,242.165
1508,49940,2.54454,-32.3532,240.333,242.514
1509,49941,3.44414,-31.7785,240.203,242.321
1510,49942,2.3844,-31.2559,240.168,242.205
1511,49943,4.40045,-32.5707,240.231,242.469
1512,49944,5.57185,-32.314,240.059,242.288
1513,49945,5.56521,-31.2624,239.897,241.989
1514,49946,4.50008,-31.2579,240.027,242.096
1515,49947,7.61424,-32.4846,239.726,242.037
1516,49948,6.61907,-32.3185,239.898,242.156
1517,49949,7.64977,-31.2792,239.53,241.685
1518,49950,6.60936,-31.2701,239.735,241.856
1519,49951,8.69034,-32.3365,239.444,241.773
1520,49952,9.68042,-31.8356,239.085,241.39
1521,49953,8.67759,-31.2927,239.281,241.474
1522,49954,10.2975,-32.4603,238.975,241.389
1523,49955,-4.43806,-30.2176,239.13,241.073
1524,49956,-3.42942,-29.5024,239.182,241.019
1525,49957,-3.64436,-30.7088,239.433,241.422
1526,49958,-0.743648,-30.733,239.941,241.902
1527,49959,-2.32089,-30.1919,239.582,241.488
1528,49960,-1.00124,-29.6787,239.66,241.493
1529,49961,-2.47643,-29.1919,239.292,241.079
1530,49962,1.34267,-30.7377,240.077,242.04
1531,49963,0.304228,-30.2096,239.92,241.815
1532,49964,1.34189,-29.6934,239.844,241.679
1533,49965,0.308966,-29.1615,239.66,241.428
1534,49966,3.4395,-30.7331,240.018,242.002
1535,49967,2.3811,-30.2086,239.958,241.864
1536,49968,3.43022,-29.1702,239.658,241.451
1537,49969,3.43583,-29.9493,239.851,241.738
1538,49970,2.37901,-29.1692,239.707,241.487
1539,49971,5.55935,-30.2172,239.687,241.648
1540,49972,4.49305,-29.943,239.76,241.664
1541,49973,5.54315,-29.1793,239.43,241.265
1542,49974,7.63745,-30.2493,239.316,241.341
1543,49975,6.60092,-30.2306,239.521,241.512
1544,49976,7.36401,-29.1968,239.102,240.991
1545,49977,6.58744,-29.2003,239.26,241.125
1546,49978,9.63824,-30.7916,238.907,241.076
1547,49979,8.66666,-30.2637,239.068,241.132
1548,49980,8.14161,-29.2305,238.934,240.853
1549,49981,-1.98632,-27.7634,238.935,240.551
1550,49982,-0.744891,-27.5971,239.073,240.662
1551,49983,-1.87599,-28.5868,239.223,240.932
1552,49984,-0.736438,-28.6291,239.405,241.112
1553,49985,1.34469,-28.6476,239.568,241.279
1554,49986,0.310778,-28.1154,239.355,241.001
1555,49987,1.34971,-27.4686,239.192,240.768
1556,49988,0.320621,-27.0594,238.991,240.518
1557,49989,3.42432,-28.1297,239.359,241.03
1558,49990,2.37553,-28.1257,239.407,241.065
1559,49991,3.40431,-27.0452,238.989,240.538
1560,49992,2.37858,-27.1917,239.091,240.644
1561,49993,4.48195,-28.6478,239.423,241.173
1562,49994,5.52965,-28.1376,239.123,240.837
1563,49995,4.47195,-27.5455,239.077,240.7
1564,49996,6.57072,-28.1625,238.949,240.693
